symbol	hgnc_id	expected	observed	p-value	info
ADNP	15766.0	0.038204296243120224	1.659778232742872	4.795824170457413e-09	probability of observing this or more number of mutations is too small
ADRA2B	282.0	0.025884034224450174	0.14807706057356	0.08033945342731082	probability of observing this or more number of mutations is too small
AES	307.0	0.023112652582838688	0.001	1.0	observed < expected, pvalue set at 1
AFAP1L2	25901.0	0.039278999695831596	0.001	1.0	observed < expected, pvalue set at 1
AFF2	3776.0	0.035400049475668785	0.7433224704654171	0.013972980893789667	probability of observing this or more number of mutations is too small
AFM	316.0	0.017011845600816186	0.001	1.0	observed < expected, pvalue set at 1
AFP	317.0	0.019218743446845384	0.001	1.0	observed < expected, pvalue set at 1
AFTPH	25951.0	0.029382149939978758	0.29163414820366	0.03552739251941818	probability of observing this or more number of mutations is too small
AGAP1	16922.0	0.07968923654195212	0.966736359297752	0.0005294923546306894	probability of observing this or more number of mutations is too small
AGAP3	16923.0	0.11398796161566875	0.74126308372406	0.04619134870478497	probability of observing this or more number of mutations is too small
AGBL4	25892.0	0.025679299725142594	0.28523306193954306	0.043017352163039334	probability of observing this or more number of mutations is too small
AGO1	3262.0	0.11336583269949321	0.6822918529010009	0.09463756571813921	probability of observing this or more number of mutations is too small
AGO2	3263.0	0.13599185531531083	0.765005429327494	0.071023507742189	probability of observing this or more number of mutations is too small
AGO3	18421.0	0.09646738119786159	0.651120973645543	0.08858414169034512	probability of observing this or more number of mutations is too small
AGPAT5	20886.0	0.01766204957637418	0.001	1.0	observed < expected, pvalue set at 1
AGPS	327.0	0.03150187037181193	0.29163414820366	0.04774307052002906	probability of observing this or more number of mutations is too small
AGTR2	338.0	0.006377965607583326	0.295426139853306	0.003295973994436364	probability of observing this or more number of mutations is too small
AHCY	343.0	0.024054108297936364	0.301852504089027	0.03222181487971191	probability of observing this or more number of mutations is too small
AHDC1	25230.0	0.08412227795166341	0.838375540983127	0.001443875545987006	probability of observing this or more number of mutations is too small
AHNAK	347.0	0.14941066940696454	1.456569307831401	3.141620488100918e-05	probability of observing this or more number of mutations is too small
AHNAK2	20125.0	0.17755942080126658	0.19050809575081099	0.32657500245223103	probability of observing this or more number of mutations is too small
AHR	348.0	0.03517694151202471	0.002	1.0	observed < expected, pvalue set at 1
AIFM1	8768.0	0.01943469593868334	0.418936667990117	0.009591823887702307	probability of observing this or more number of mutations is too small
AIFM2	21411.0	0.019065665576200357	0.334052081797976	0.015390661253143341	probability of observing this or more number of mutations is too small
AIP	358.0	0.022037711334473208	0.001	1.0	observed < expected, pvalue set at 1
AIPL1	359.0	0.019666014429977893	0.257687893077275	0.025644187837837482	probability of observing this or more number of mutations is too small
AK5	365.0	0.027279734377333425	0.001	1.0	observed < expected, pvalue set at 1
AK8	26526.0	0.018323951062159834	0.001	1.0	observed < expected, pvalue set at 1
AKAP12	370.0	0.06070424439980893	0.9523093359577041	0.00024429721390047837	probability of observing this or more number of mutations is too small
AKAP13	371.0	0.11147735094291303	0.8329099431895179	0.004368075736806285	probability of observing this or more number of mutations is too small
AKAP6	376.0	0.08136846667200007	0.512838604021094	0.01784568738485033	probability of observing this or more number of mutations is too small
AKAP8	378.0	0.03240553815527252	0.001	1.0	observed < expected, pvalue set at 1
AKNA	24108.0	0.056147021340162515	0.148603116447334	0.13807055281764918	probability of observing this or more number of mutations is too small
AKR1B1	381.0	0.01394391806766019	0.001	1.0	observed < expected, pvalue set at 1
AKR7A2	389.0	0.02859712114351666	0.001	1.0	observed < expected, pvalue set at 1
AKR7A3	390.0	0.02039519210950509	0.290674564531907	0.01670054993476987	probability of observing this or more number of mutations is too small
AKT1S1	28426.0	0.027581412105827367	0.346435093148541	0.024021879063464698	probability of observing this or more number of mutations is too small
ALAS1	396.0	0.03152804089152942	0.346435093148541	0.028577117770761946	probability of observing this or more number of mutations is too small
ALCAM	400.0	0.021985907569652186	0.001	1.0	observed < expected, pvalue set at 1
ALDH18A1	9722.0	0.05043424700643249	0.001	1.0	observed < expected, pvalue set at 1
ALDH1A2	15472.0	0.025064987083785562	0.7985651918647101	0.00020083425216566776	probability of observing this or more number of mutations is too small
ALDH3A2	403.0	0.022787831516938944	0.29353982783838695	0.025623730293989615	probability of observing this or more number of mutations is too small
ALDOB	417.0	0.018413103709740856	0.6485265530862541	0.0006389266724070525	probability of observing this or more number of mutations is too small
ALG13	30881.0	0.026039418061550534	0.30551136540264195	0.02457032093437837	probability of observing this or more number of mutations is too small
ALG14	28287.0	0.011304708962609288	0.29258930574791997	0.015733258175610915	probability of observing this or more number of mutations is too small
ALG6	23157.0	0.019208050720156206	0.001	1.0	observed < expected, pvalue set at 1
ALK	427.0	0.08373713419689167	0.47615466797885203	0.0465125472571258	probability of observing this or more number of mutations is too small
ALKBH6	28243.0	0.030230950212511074	0.001	1.0	observed < expected, pvalue set at 1
ALOX15B	434.0	0.0285841259800541	0.300952752817675	0.025230391315115293	probability of observing this or more number of mutations is too small
ALPK2	20565.0	0.0671089495536132	0.14807706057356	0.1861678163001651	probability of observing this or more number of mutations is too small
ALPL	438.0	0.026940934918015053	0.301852504089027	0.032655780002087784	probability of observing this or more number of mutations is too small
ALPP	439.0	0.041353992096827365	0.392846632473397	0.03687834240289699	probability of observing this or more number of mutations is too small
ALS2	443.0	0.07660754106658689	0.623231728552412	0.012766116085426509	probability of observing this or more number of mutations is too small
ALS2CL	20605.0	0.04165124879076958	0.22468505145296896	0.06307666379054347	probability of observing this or more number of mutations is too small
ALX4	450.0	0.025302779890678993	0.297291455108301	0.030222606677550255	probability of observing this or more number of mutations is too small
AMBRA1	25990.0	0.0672201869683749	0.433234314811936	0.037835773181601216	probability of observing this or more number of mutations is too small
AMELX	461.0	0.004345021898287741	0.289686497870187	0.0031129754533009268	probability of observing this or more number of mutations is too small
AMOTL1	17811.0	0.047714448009967624	0.34796431289969804	0.04260477993331148	probability of observing this or more number of mutations is too small
AMPD2	469.0	0.05604834411709708	0.001	1.0	observed < expected, pvalue set at 1
AMPD3	470.0	0.04477193598519219	0.14707706057356	0.14682665126044286	probability of observing this or more number of mutations is too small
AMT	473.0	0.019016379629186658	0.305383573941161	0.019943045027604592	probability of observing this or more number of mutations is too small
AMZ2	28041.0	0.012268771075796643	0.28755693636381396	0.009234334614456045	probability of observing this or more number of mutations is too small
ANGEL1	19961.0	0.031653746683478756	0.001	1.0	observed < expected, pvalue set at 1
ANGPT4	487.0	0.019692992820728457	0.191094410007793	0.03460405461385431	probability of observing this or more number of mutations is too small
ANGPTL4	16039.0	0.022821697758076003	0.001	1.0	observed < expected, pvalue set at 1
ANGPTL5	19705.0	0.014055983656233834	0.346435093148541	0.009790065093449898	probability of observing this or more number of mutations is too small
ANGPTL7	24078.0	0.017536788871951012	0.33309611091417796	0.018233430720882234	probability of observing this or more number of mutations is too small
ANK2	493.0	0.2041707780764441	0.7947579247306741	0.08418904784969707	probability of observing this or more number of mutations is too small
ANK3	494.0	0.20754147591378333	0.001	1.0	observed < expected, pvalue set at 1
ANKAR	26350.0	0.04817781598709306	0.315990550203252	0.04395855994016271	probability of observing this or more number of mutations is too small
ANKH	15492.0	0.028993028759854333	0.29358930574791997	0.044774175977250766	probability of observing this or more number of mutations is too small
ANKMY2	25370.0	0.01807075275152764	0.14707706057356	0.06664615140232275	probability of observing this or more number of mutations is too small
ANKRD1	15819.0	0.015420955533024763	0.327374435710851	0.01693156479442558	probability of observing this or more number of mutations is too small
ANKRD11	21316.0	0.18895055183087417	2.517126622949381	5.616397411884105e-05	probability of observing this or more number of mutations is too small
ANKRD12	29135.0	0.09797607789720585	0.47615466797885203	0.07628093239134075	probability of observing this or more number of mutations is too small
ANKRD17	23575.0	0.14106890142606354	0.001	1.0	observed < expected, pvalue set at 1
ANKRD18A	23643.0	0.04709181622012004	0.001	1.0	observed < expected, pvalue set at 1
ANKRD28	29024.0	0.04902289593778466	0.001	1.0	observed < expected, pvalue set at 1
ANKRD33	13788.0	0.019122293977201343	0.47615466797885203	0.006025641054105687	probability of observing this or more number of mutations is too small
ANKRD36	24079.0	0.08164508254880615	0.14707706057356	0.25851470663636605	probability of observing this or more number of mutations is too small
ANKRD40	28233.0	0.015024195391229038	0.001	1.0	observed < expected, pvalue set at 1
ANKRD50	29223.0	0.053588483511185815	0.307105785961931	0.05509359574209358	probability of observing this or more number of mutations is too small
ANKS1A	20961.0	0.08376928566325498	0.001	1.0	observed < expected, pvalue set at 1
ANKS1B	24600.0	0.06828521948444849	0.34076548373333193	0.054791016203692984	probability of observing this or more number of mutations is too small
ANLN	14082.0	0.04860041640070626	0.001	1.0	observed < expected, pvalue set at 1
ANO10	25519.0	0.026432679263821673	0.28641851761357	0.0403125950066256	probability of observing this or more number of mutations is too small
ANO2	1183.0	0.04909733570371121	0.21978903984573997	0.09756849833866946	probability of observing this or more number of mutations is too small
ANO3	14004.0	0.058340912898966764	0.14707706057356	0.15765654379460764	probability of observing this or more number of mutations is too small
ANO7	31677.0	0.04961126637649549	0.001	1.0	observed < expected, pvalue set at 1
ANP32A	13233.0	0.03125306883533605	0.319660192260904	0.04469325485265271	probability of observing this or more number of mutations is too small
ANXA6	544.0	0.035314275154907857	0.301852504089027	0.05041021212596158	probability of observing this or more number of mutations is too small
AP2A1	561.0	0.1237479529150651	0.001	1.0	observed < expected, pvalue set at 1
AP3B1	566.0	0.052640033375766115	0.28755693636381396	0.06635835765460715	probability of observing this or more number of mutations is too small
AP3B2	567.0	0.07126635749218882	0.002	1.0	observed < expected, pvalue set at 1
APBA3	580.0	0.030532950897298995	0.16885431009226198	0.07925574314132935	probability of observing this or more number of mutations is too small
APBB1	581.0	0.042987976278393195	0.6068690595778641	0.018530687950829263	probability of observing this or more number of mutations is too small
APLP1	597.0	0.041968520821897094	0.337625480075764	0.03075871909269191	probability of observing this or more number of mutations is too small
APLP2	598.0	0.04466288478173365	0.001	1.0	observed < expected, pvalue set at 1
APOB	603.0	0.142235086834822	0.45332550104935	0.09311283211097078	probability of observing this or more number of mutations is too small
APOBEC3C	17353.0	0.00731766083233692	0.14707706057356	0.038350733649300556	probability of observing this or more number of mutations is too small
APOBEC3G	17357.0	0.01374851707867091	0.001	1.0	observed < expected, pvalue set at 1
APPL2	18242.0	0.03365245889788427	0.314454687161942	0.04727141408551034	probability of observing this or more number of mutations is too small
AQP12A	19941.0	0.011342251570529706	0.001	1.0	observed < expected, pvalue set at 1
ARAP3	24097.0	0.07799870847935725	0.34796431289969804	0.06508452640286365	probability of observing this or more number of mutations is too small
ARCN1	649.0	0.029554645001569048	0.47615466797885203	0.011821083931076837	probability of observing this or more number of mutations is too small
AREL1	20363.0	0.0446045117747003	0.312082093043671	0.07352264870988899	probability of observing this or more number of mutations is too small
ARFGEF2	15853.0	0.09444886049988566	1.057567240136192	0.0008253279676839981	probability of observing this or more number of mutations is too small
ARFIP1	21496.0	0.01477311857618556	0.001	1.0	observed < expected, pvalue set at 1
ARGLU1	25482.0	0.06639414969048905	0.838375540983127	0.012687382329924139	probability of observing this or more number of mutations is too small
ARHGAP20	18357.0	0.03963467722533627	0.31522731476637894	0.03346697332394497	probability of observing this or more number of mutations is too small
ARHGAP21	23725.0	0.11751051267473847	0.838375540983127	0.040726759561554964	probability of observing this or more number of mutations is too small
ARHGAP24	25361.0	0.035663482545730034	0.001	1.0	observed < expected, pvalue set at 1
ARHGAP26	17073.0	0.0439850882407511	0.346435093148541	0.040434104387551406	probability of observing this or more number of mutations is too small
ARHGAP32	17399.0	0.12165602555857563	0.14807706057356	0.24136465782124591	probability of observing this or more number of mutations is too small
ARHGAP35	4591.0	0.060826293897135286	0.838375540983127	0.0008527527671852757	probability of observing this or more number of mutations is too small
ARHGAP4	674.0	0.03565133484496167	0.634961016844154	0.01253569479164626	probability of observing this or more number of mutations is too small
ARHGAP40	16226.0	0.024649070246652728	0.19689797923651897	0.04667206552537267	probability of observing this or more number of mutations is too small
ARHGAP44	29096.0	0.0442720257110848	0.216681297853715	0.05440842044747003	probability of observing this or more number of mutations is too small
ARHGAP8	677.0	0.03672821665226762	0.40250298086988395	0.017251038577395687	probability of observing this or more number of mutations is too small
ARHGAP9	14130.0	0.053218524705508224	0.34796431289969804	0.03783487571961122	probability of observing this or more number of mutations is too small
ARHGDIA	678.0	0.01769429447379821	0.001	1.0	observed < expected, pvalue set at 1
ARHGDIB	679.0	0.008109067887979216	0.001	1.0	observed < expected, pvalue set at 1
ARHGEF10L	25540.0	0.07934066356591075	0.339252359641166	0.05807645359023469	probability of observing this or more number of mutations is too small
ARHGEF11	14580.0	0.09341672314477652	0.001	1.0	observed < expected, pvalue set at 1
ARHGEF16	15515.0	0.03585304303909826	0.16080351149821398	0.0882188474840816	probability of observing this or more number of mutations is too small
ARHGEF2	682.0	0.08164291111049572	0.838375540983127	0.02143056567111917	probability of observing this or more number of mutations is too small
ARHGEF3	683.0	0.04405237188184669	0.16914328543738802	0.09754834420939172	probability of observing this or more number of mutations is too small
ARHGEF4	684.0	0.08343004566674636	0.778036615404923	0.025582757663494965	probability of observing this or more number of mutations is too small
ARHGEF40	25516.0	0.07653356572153944	0.311273544400891	0.08383902720019658	probability of observing this or more number of mutations is too small
ARHGEF5	13209.0	0.06051008203203241	0.312881910965682	0.05599157821535291	probability of observing this or more number of mutations is too small
ARHGEF7	15607.0	0.04480812597082507	0.29163414820366	0.05952657602401749	probability of observing this or more number of mutations is too small
ARID1A	11110.0	0.10396792903421462	0.34401518768361206	0.09758738142293863	probability of observing this or more number of mutations is too small
ARID1B	18040.0	0.13388475773794598	3.2407991358083326	1.1756520781077954e-07	probability of observing this or more number of mutations is too small
ARID3A	3031.0	0.04346910293140869	0.001	1.0	observed < expected, pvalue set at 1
ARID3C	21209.0	0.02179868194887992	0.334052081797976	0.02098838170786623	probability of observing this or more number of mutations is too small
ARID5A	17361.0	0.034392664973369416	0.001	1.0	observed < expected, pvalue set at 1
ARL11	24046.0	0.007863551527881022	0.411484880953635	0.0022041901325524785	probability of observing this or more number of mutations is too small
ARMC3	30964.0	0.03238202308759855	0.266263626875559	0.04318749176823067	probability of observing this or more number of mutations is too small
ARMCX5	25772.0	0.008802891642413786	0.001	1.0	observed < expected, pvalue set at 1
ARPC2	705.0	0.01938313452991996	0.001	1.0	observed < expected, pvalue set at 1
ARSI	32521.0	0.03166042740466658	0.24189141115681898	0.049066145092656444	probability of observing this or more number of mutations is too small
ASAP3	14987.0	0.05818437846694848	0.59642563463995	0.027621186845366023	probability of observing this or more number of mutations is too small
ASB17	19769.0	0.008492195525811465	0.319660192260904	0.004249487337390191	probability of observing this or more number of mutations is too small
ASCC2	24103.0	0.03824062567007077	0.001	1.0	observed < expected, pvalue set at 1
ASCC3	18697.0	0.10106709096261224	0.33964151584608304	0.11674739294694608	probability of observing this or more number of mutations is too small
ASCL3	740.0	0.0074687321657370236	0.001	1.0	observed < expected, pvalue set at 1
ASH1L	19088.0	0.1586986004450334	1.676751081966254	0.0023621675006242487	probability of observing this or more number of mutations is too small
ASIC1	100.0	0.04017747621059455	0.001	1.0	observed < expected, pvalue set at 1
ASIC4	21263.0	0.03410648745401517	0.316744230968516	0.026187105245588545	probability of observing this or more number of mutations is too small
ASNA1	752.0	0.017264008220796528	0.40250298086988395	0.005494669952554475	probability of observing this or more number of mutations is too small
ASPA	756.0	0.011801224474519577	0.31045643352465196	0.012388192405757227	probability of observing this or more number of mutations is too small
ASPDH	33856.0	0.015236033502175946	0.47615466797885203	0.004532269324961776	probability of observing this or more number of mutations is too small
ASPG	20123.0	0.02622574214268859	0.517236036413544	0.001392036760703887	probability of observing this or more number of mutations is too small
ASPHD1	27380.0	0.02182715940389776	0.001	1.0	observed < expected, pvalue set at 1
ASTN2	17021.0	0.08754921031619732	0.753727721240385	0.027562233560524733	probability of observing this or more number of mutations is too small
ASXL1	18318.0	0.07619831986244349	0.852379227333624	0.007244773285572089	probability of observing this or more number of mutations is too small
ASXL3	29357.0	0.0744214538537884	0.001	1.0	observed < expected, pvalue set at 1
ATAD1	25903.0	0.017008325535680106	0.47615466797885203	0.005199572700505572	probability of observing this or more number of mutations is too small
ATAD3A	25567.0	0.052001505628144595	0.001	1.0	observed < expected, pvalue set at 1
ATAD3B	24007.0	0.045066227260725816	0.28641851761357	0.043553578199438246	probability of observing this or more number of mutations is too small
ATCAY	779.0	0.022742316206099445	0.230873982062972	0.046021312622244064	probability of observing this or more number of mutations is too small
ATF6B	2349.0	0.033701541394562926	0.30004658130366496	0.042920328015158195	probability of observing this or more number of mutations is too small
ATG16L1	21498.0	0.03618109153344634	0.34796431289969804	0.03651691784367123	probability of observing this or more number of mutations is too small
ATG2A	29028.0	0.11840945575476006	0.15984496169953502	0.2669183071181062	probability of observing this or more number of mutations is too small
ATG3	20962.0	0.014487699696360858	0.001	1.0	observed < expected, pvalue set at 1
ATIC	794.0	0.02941514477855264	0.324985227167362	0.0399194163371581	probability of observing this or more number of mutations is too small
ATM	795.0	0.1201164546371178	0.446165600547007	0.0917488661715802	probability of observing this or more number of mutations is too small
ATP10B	13543.0	0.06482401560807978	0.297291455108301	0.09261820421954883	probability of observing this or more number of mutations is too small
ATP11C	13554.0	0.03132542941724988	0.335440140687682	0.028555885988186563	probability of observing this or more number of mutations is too small
ATP12A	13816.0	0.04375797862057478	0.290674564531907	0.0552630878351166	probability of observing this or more number of mutations is too small
ATP13A3	24113.0	0.05210387082763193	0.001	1.0	observed < expected, pvalue set at 1
ATP13A5	31789.0	0.046406227869456564	0.433234314811936	0.024302480628147594	probability of observing this or more number of mutations is too small
ATP1B2	805.0	0.016687566959975746	0.40250298086988395	0.010214145140981977	probability of observing this or more number of mutations is too small
ATP2A1	811.0	0.060078690177952046	0.001	1.0	observed < expected, pvalue set at 1
ATP2A2	812.0	0.08038878415100187	1.526526051877339	0.0010194291998669356	probability of observing this or more number of mutations is too small
ATP2B4	817.0	0.07912844531136533	0.668696859150913	0.03636681999993397	probability of observing this or more number of mutations is too small
ATP2C2	29103.0	0.0450066005493528	0.001	1.0	observed < expected, pvalue set at 1
ATP4B	820.0	0.012426521605507074	0.31522731476637894	0.005921956508149738	probability of observing this or more number of mutations is too small
ATP6AP1L	28091.0	0.00933134663842743	0.17912222835634198	0.017490171694009786	probability of observing this or more number of mutations is too small
ATP6V0C	855.0	0.022698388752551545	0.838375540983127	0.0018474069643408689	probability of observing this or more number of mutations is too small
ATP6V0D2	18266.0	0.016020382878490384	0.40250298086988395	0.009376050291653143	probability of observing this or more number of mutations is too small
ATP6V1B2	854.0	0.0372656969616728	0.321056690512992	0.04992374246871484	probability of observing this or more number of mutations is too small
ATP6V1C1	856.0	0.016689688702377962	0.34871475405035196	0.0142506099156879	probability of observing this or more number of mutations is too small
ATP6V1C2	18264.0	0.018729136851811767	0.34796431289969804	0.013187962930528652	probability of observing this or more number of mutations is too small
ATP8B2	13534.0	0.06395767950162738	0.159220367692332	0.1759681879945955	probability of observing this or more number of mutations is too small
ATR	882.0	0.1292825209100426	0.839375540983127	0.023473975923555292	probability of observing this or more number of mutations is too small
ATRNL1	29063.0	0.06088838990743768	0.323720448101754	0.06627578662201314	probability of observing this or more number of mutations is too small
ATRX	886.0	0.10174721210588476	0.231770260726462	0.13239285879756213	probability of observing this or more number of mutations is too small
ATXN1	10548.0	0.04029017907589943	0.14707706057356	0.16123684886164255	probability of observing this or more number of mutations is too small
ATXN2L	31326.0	0.08315064407738909	0.346435093148541	0.07164255095715177	probability of observing this or more number of mutations is too small
AXDND1	26564.0	0.03510506923687525	0.14707706057356	0.14789377587335353	probability of observing this or more number of mutations is too small
AXIN2	904.0	0.03928667865749874	0.319660192260904	0.03644634331140383	probability of observing this or more number of mutations is too small
B3GALT5	920.0	0.011886137405130122	0.14707706057356	0.0557169298725853	probability of observing this or more number of mutations is too small
B3GAT3	923.0	0.020580539728520215	0.30004658130366496	0.02361080855209605	probability of observing this or more number of mutations is too small
B3GNT7	18811.0	0.0221909236124316	0.307105785961931	0.019271228550080382	probability of observing this or more number of mutations is too small
B4GALT3	926.0	0.023223589076087774	0.001	1.0	observed < expected, pvalue set at 1
BACE2	934.0	0.02530158915161878	0.32560030281311897	0.019748265894355743	probability of observing this or more number of mutations is too small
BACH2	14078.0	0.03548238030104677	0.14707706057356	0.14643199967463794	probability of observing this or more number of mutations is too small
BAG3	939.0	0.02832498188892802	0.297291455108301	0.03641926334185524	probability of observing this or more number of mutations is too small
BAG4	940.0	0.02052774096143356	0.21052694908068698	0.0406669235926799	probability of observing this or more number of mutations is too small
BAG6	13919.0	0.06713781759848425	0.001	1.0	observed < expected, pvalue set at 1
BAIAP2	947.0	0.037200751010472044	0.838375540983127	0.00512763853936858	probability of observing this or more number of mutations is too small
